fold,block,repeat,rmse_increase,base_rmse,rmse_perm,n_test
38,Prototroph growth,5,0.004633261324891948,0.014420459771190467,0.019053721096082415,60
38,Prototroph growth,6,0.0021462351600441115,0.014420459771190467,0.01656669493123458,60
38,Prototroph growth,7,0.002564720990345366,0.014420459771190467,0.016985180761535833,60
38,Prototroph growth,8,0.00048384990370582866,0.014420459771190467,0.014904309674896296,60
38,Prototroph growth,9,0.005356491884426709,0.014420459771190467,0.019776951655617176,60
38,Environment,0,0.00808893368699177,0.014420459771190467,0.022509393458182238,60
38,Environment,1,0.00803481379536755,0.014420459771190467,0.022455273566558017,60
38,Environment,2,0.0026439665531983268,0.014420459771190467,0.017064426324388794,60
38,Environment,3,0.007862866670907414,0.014420459771190467,0.022283326442097882,60
38,Environment,4,0.009540744383827007,0.014420459771190467,0.023961204155017474,60
38,Environment,5,0.0003440014681006104,0.014420459771190467,0.014764461239291078,60
38,Environment,6,0.010830169005312853,0.014420459771190467,0.02525062877650332,60
38,Environment,7,0.008542229014515042,0.014420459771190467,0.02296268878570551,60
38,Environment,8,0.005617223391049456,0.014420459771190467,0.020037683162239923,60
38,Environment,9,0.00622086742108603,0.014420459771190467,0.020641327192276498,60
38,Species,0,0.023131785431021255,0.014420459771190467,0.037552245202211725,60
38,Species,1,0.022692604844637858,0.014420459771190467,0.03711306461582833,60
38,Species,2,0.018283909101978697,0.014420459771190467,0.032704368873169166,60
38,Species,3,0.020236985137569684,0.014420459771190467,0.03465744490876015,60
38,Species,4,0.019037889261477287,0.014420459771190467,0.033458349032667756,60
38,Species,5,0.008087712186937141,0.014420459771190467,0.02250817195812761,60
38,Species,6,0.01712930430264817,0.014420459771190467,0.03154976407383864,60
38,Species,7,0.010991905271379535,0.014420459771190467,0.025412365042570002,60
38,Species,8,0.01219922131244801,0.014420459771190467,0.026619681083638477,60
38,Species,9,0.019898052405458666,0.014420459771190467,0.034318512176649135,60
38,AA requirements,0,0.004118017191544582,0.014420459771190467,0.01853847696273505,60
38,AA requirements,1,0.0017900507818875543,0.014420459771190467,0.016210510553078022,60
38,AA requirements,2,0.002391962987276815,0.014420459771190467,0.016812422758467283,60
38,AA requirements,3,0.0031441894598963436,0.014420459771190467,0.01756464923108681,60
38,AA requirements,4,0.003045852565850672,0.014420459771190467,0.01746631233704114,60
38,AA requirements,5,0.003591099262339451,0.014420459771190467,0.01801155903352992,60
38,AA requirements,6,0.004323085164341949,0.014420459771190467,0.018743544935532416,60
38,AA requirements,7,0.0027014357857657687,0.014420459771190467,0.017121895556956236,60
38,AA requirements,8,0.004359437544100028,0.014420459771190467,0.018779897315290495,60
38,AA requirements,9,0.00286404300269316,0.014420459771190467,0.017284502773883628,60
39,Auxotroph type,0,0.018154054481061492,0.03619078623643426,0.05434484071749575,70
39,Auxotroph type,1,0.013680734631596428,0.03619078623643426,0.049871520868030685,70
39,Auxotroph type,2,0.021139378785043905,0.03619078623643426,0.05733016502147816,70
39,Auxotroph type,3,0.019603751436709914,0.03619078623643426,0.05579453767314417,70
39,Auxotroph type,4,0.018008266536419314,0.03619078623643426,0.05419905277285357,70
39,Auxotroph type,5,0.026053009226564637,0.03619078623643426,0.062243795462998894,70
39,Auxotroph type,6,0.02096518609296387,0.03619078623643426,0.057155972329398126,70
39,Auxotroph type,7,0.02531627435961744,0.03619078623643426,0.061507060596051696,70
39,Auxotroph type,8,0.026931270902411618,0.03619078623643426,0.06312205713884587,70
39,Auxotroph type,9,0.013123776575993618,0.03619078623643426,0.049314562812427874,70
39,Prototroph growth,0,0.02167107434814912,0.03619078623643426,0.057861860584583376,70
39,Prototroph growth,1,0.017363622698980785,0.03619078623643426,0.05355440893541504,70
39,Prototroph growth,2,0.017291589391617276,0.03619078623643426,0.05348237562805153,70
39,Prototroph growth,3,0.012197079970423616,0.03619078623643426,0.04838786620685787,70
39,Prototroph growth,4,0.01530613474003066,0.03619078623643426,0.05149692097646492,70
39,Prototroph growth,5,0.014439192545838024,0.03619078623643426,0.05062997878227228,70
39,Prototroph growth,6,0.010297662381758332,0.03619078623643426,0.04648844861819259,70
39,Prototroph growth,7,0.01150607923535718,0.03619078623643426,0.04769686547179144,70
39,Prototroph growth,8,0.021516269020317218,0.03619078623643426,0.057707055256751474,70
39,Prototroph growth,9,0.017154997636167464,0.03619078623643426,0.05334578387260172,70
39,Environment,0,0.008092049752189232,0.03619078623643426,0.04428283598862349,70
39,Environment,1,0.008906638257799818,0.03619078623643426,0.045097424494234074,70
39,Environment,2,0.013655234688079734,0.03619078623643426,0.04984602092451399,70
39,Environment,3,0.009958212621529274,0.03619078623643426,0.04614899885796353,70
39,Environment,4,0.008962179200132599,0.03619078623643426,0.045152965436566855,70
39,Environment,5,0.010007691291730368,0.03619078623643426,0.046198477528164625,70
39,Environment,6,0.007490025807170009,0.03619078623643426,0.043680812043604265,70
39,Environment,7,0.016272341443763036,0.03619078623643426,0.05246312768019729,70
39,Environment,8,0.014421016325803768,0.03619078623643426,0.050611802562238024,70
39,Environment,9,0.014068000048430465,0.03619078623643426,0.05025878628486472,70
39,Species,0,0.012288687217451535,0.03619078623643426,0.04847947345388579,70
39,Species,1,0.01977218564524679,0.03619078623643426,0.05596297188168105,70
39,Species,2,0.013113016172106001,0.03619078623643426,0.04930380240854026,70
39,Species,3,0.010970272303010134,0.03619078623643426,0.04716105853944439,70
39,Species,4,0.017155310027579078,0.03619078623643426,0.053346096264013335,70
39,Species,5,0.015195332736155018,0.03619078623643426,0.051386118972589274,70
39,Species,6,0.007367975375814066,0.03619078623643426,0.04355876161224832,70
39,Species,7,0.013568387486696358,0.03619078623643426,0.049759173723130615,70
39,Species,8,0.013978295206349335,0.03619078623643426,0.05016908144278359,70
39,Species,9,0.00872992834422831,0.03619078623643426,0.04492071458066257,70
39,AA requirements,0,0.0030596217096700157,0.03619078623643426,0.03925040794610427,70
39,AA requirements,1,0.002950016642552268,0.03619078623643426,0.039140802878986525,70
39,AA requirements,2,0.0019926742251479834,0.03619078623643426,0.03818346046158224,70
39,AA requirements,3,0.004364111862707104,0.03619078623643426,0.04055489809914136,70
39,AA requirements,4,0.0038535095334229497,0.03619078623643426,0.040044295769857206,70
39,AA requirements,5,0.003810047621653871,0.03619078623643426,0.04000083385808813,70
39,AA requirements,6,0.0026156268976691988,0.03619078623643426,0.038806413134103455,70
39,AA requirements,7,0.0033113753394424447,0.03619078623643426,0.0395021615758767,70
39,AA requirements,8,0.004416216264185362,0.03619078623643426,0.04060700250061962,70
39,AA requirements,9,0.0034209276415551326,0.03619078623643426,0.03961171387798939,70
40,Auxotroph type,0,0.011938133085989136,0.0361169645510522,0.048055097637041334,76
40,Auxotroph type,1,0.01152603192457087,0.0361169645510522,0.04764299647562307,76
40,Auxotroph type,2,0.01548290599494493,0.0361169645510522,0.05159987054599713,76
40,Auxotroph type,3,0.017053330228727778,0.0361169645510522,0.05317029477977998,76
40,Auxotroph type,4,0.01659791248009823,0.0361169645510522,0.05271487703115043,76
40,Auxotroph type,5,0.01514677686474105,0.0361169645510522,0.05126374141579325,76
40,Auxotroph type,6,0.012815212153368255,0.0361169645510522,0.04893217670442045,76
40,Auxotroph type,7,0.015418108513142535,0.0361169645510522,0.051535073064194734,76
40,Auxotroph type,8,0.01814336138034616,0.0361169645510522,0.05426032593139836,76
40,Auxotroph type,9,0.010771816933418901,0.0361169645510522,0.0468887814844711,76
40,Prototroph growth,0,-0.0007134507374095128,0.0361169645510522,0.035403513813642686,76
40,Prototroph growth,1,-0.0013315752852920484,0.0361169645510522,0.03478538926576015,76
40,Prototroph growth,2,-0.0027856335084759307,0.0361169645510522,0.03333133104257627,76
40,Prototroph growth,3,-0.0023962939603498004,0.0361169645510522,0.0337206705907024,76
40,Prototroph growth,4,-0.0008705985415162834,0.0361169645510522,0.035246366009535915,76
40,Prototroph growth,5,-0.0021858320373619317,0.0361169645510522,0.03393113251369027,76
40,Prototroph growth,6,-0.0007494206250968846,0.0361169645510522,0.035367543925955314,76
40,Prototroph growth,7,-0.0007871438699579986,0.0361169645510522,0.0353298206810942,76
40,Prototroph growth,8,-0.007165908374851242,0.0361169645510522,0.028951056176200956,76
40,Prototroph growth,9,-0.0032015281140999607,0.0361169645510522,0.03291543643695224,76
40,Environment,0,0.009547006594450923,0.0361169645510522,0.04566397114550312,76
40,Environment,1,0.0026769383527228824,0.0361169645510522,0.03879390290377508,76
40,Environment,2,0.003999232417696626,0.0361169645510522,0.040116196968748824,76
40,Environment,3,0.0012634693286276005,0.0361169645510522,0.0373804338796798,76
40,Environment,4,0.005069586295757912,0.0361169645510522,0.04118655084681011,76
40,Environment,5,0.004218005838605057,0.0361169645510522,0.040334970389657256,76
40,Environment,6,0.004352783094235264,0.0361169645510522,0.04046974764528746,76
40,Environment,7,0.004317211775388498,0.0361169645510522,0.040434176326440696,76
40,Environment,8,0.0034282093219331553,0.0361169645510522,0.039545173872985354,76
40,Environment,9,0.0048103006747455684,0.0361169645510522,0.04092726522579777,76
40,Species,0,0.01066011803937423,0.0361169645510522,0.04677708259042643,76
40,Species,1,0.015757802904005344,0.0361169645510522,0.05187476745505754,76
40,Species,2,0.009283252784177791,0.0361169645510522,0.04540021733522999,76
40,Species,3,0.014930524989536793,0.0361169645510522,0.05104748954058899,76
40,Species,4,0.01353381113754104,0.0361169645510522,0.04965077568859324,76
40,Species,5,0.012170098857507972,0.0361169645510522,0.04828706340856017,76
40,Species,6,0.011739699917052746,0.0361169645510522,0.047856664468104944,76
40,Species,7,0.011265234241248506,0.0361169645510522,0.047382198792300705,76
40,Species,8,0.00989823388286138,0.0361169645510522,0.04601519843391358,76
40,Species,9,0.010703013976820344,0.0361169645510522,0.04681997852787254,76
40,AA requirements,0,0.002022705408965368,0.0361169645510522,0.038139669960017566,76
40,AA requirements,1,0.00433882715128326,0.0361169645510522,0.04045579170233546,76
40,AA requirements,2,0.0031812598540267717,0.0361169645510522,0.03929822440507897,76
40,AA requirements,3,0.002603827377125778,0.0361169645510522,0.038720791928177976,76
40,AA requirements,4,0.0037562660244055968,0.0361169645510522,0.039873230575457795,76
40,AA requirements,5,0.002180940697358018,0.0361169645510522,0.038297905248410216,76
40,AA requirements,6,0.003303539623647579,0.0361169645510522,0.03942050417469978,76
40,AA requirements,7,0.003367250619682849,0.0361169645510522,0.03948421517073505,76
40,AA requirements,8,0.0032365196684164196,0.0361169645510522,0.03935348421946862,76
40,AA requirements,9,0.003195947282356143,0.0361169645510522,0.03931291183340834,76
41,Auxotroph type,0,0.009714169196101158,0.03336736256660071,0.043081531762701866,90
41,Auxotroph type,1,0.012582032139135134,0.03336736256660071,0.04594939470573584,90
41,Auxotroph type,2,0.01279316231960452,0.03336736256660071,0.04616052488620523,90
41,Auxotroph type,3,0.011682255951929843,0.03336736256660071,0.04504961851853055,90
41,Auxotroph type,4,0.009284634140647612,0.03336736256660071,0.04265199670724832,90
41,Auxotroph type,5,0.012173060412534097,0.03336736256660071,0.045540422979134805,90
41,Auxotroph type,6,0.008369993340789438,0.03336736256660071,0.041737355907390146,90
41,Auxotroph type,7,0.012809424738969816,0.03336736256660071,0.046176787305570524,90
41,Auxotroph type,8,0.013440052724119377,0.03336736256660071,0.046807415290720085,90
41,Auxotroph type,9,0.00781400808144208,0.03336736256660071,0.04118137064804279,90
41,Prototroph growth,0,0.0055778814847152886,0.03336736256660071,0.038945244051316,90
41,Prototroph growth,1,0.0012869266280589528,0.03336736256660071,0.03465428919465966,90
41,Prototroph growth,2,0.0018805537461729707,0.03336736256660071,0.03524791631277368,90
41,Prototroph growth,3,0.002076018001134307,0.03336736256660071,0.035443380567735015,90
41,Prototroph growth,4,0.0050092252099895665,0.03336736256660071,0.038376587776590275,90
41,Prototroph growth,5,0.001965005505728784,0.03336736256660071,0.03533236807232949,90
41,Prototroph growth,6,0.0007522560876742357,0.03336736256660071,0.034119618654274944,90
41,Prototroph growth,7,0.00036838870789866057,0.03336736256660071,0.03373575127449937,90
41,Prototroph growth,8,0.0057326592178546035,0.03336736256660071,0.03910002178445531,90
41,Prototroph growth,9,-4.3798059258762234e-05,0.03336736256660071,0.033323564507341946,90
41,Environment,0,0.005230751491212299,0.03336736256660071,0.03859811405781301,90
41,Environment,1,0.004844890405456256,0.03336736256660071,0.038212252972056965,90
41,Environment,2,0.0057525890272084185,0.03336736256660071,0.03911995159380913,90
41,Environment,3,0.0018103191224209461,0.03336736256660071,0.035177681689021655,90
41,Environment,4,0.00472490663264747,0.03336736256660071,0.03809226919924818,90
41,Environment,5,0.006623209577128954,0.03336736256660071,0.03999057214372966,90
41,Environment,6,0.004767814333037981,0.03336736256660071,0.03813517689963869,90
41,Environment,7,0.006453508054762712,0.03336736256660071,0.03982087062136342,90
41,Environment,8,0.0033979588092962892,0.03336736256660071,0.036765321375897,90
41,Environment,9,0.0024078000618188156,0.03336736256660071,0.035775162628419524,90
41,Species,0,0.011212093639361133,0.03336736256660071,0.04457945620596184,90
41,Species,1,0.0055138501885292485,0.03336736256660071,0.03888121275512996,90
41,Species,2,0.00020773679087633667,0.03336736256660071,0.033575099357477045,90
41,Species,3,0.009304019088756568,0.03336736256660071,0.04267138165535728,90
41,Species,4,0.009888299549943663,0.03336736256660071,0.04325566211654437,90
41,Species,5,0.0071721770617074534,0.03336736256660071,0.04053953962830816,90
41,Species,6,0.00991131592454108,0.03336736256660071,0.04327867849114179,90
41,Species,7,0.007975913104258117,0.03336736256660071,0.041343275670858826,90
41,Species,8,0.012143021335153062,0.03336736256660071,0.04551038390175377,90
41,Species,9,0.008618086540612808,0.03336736256660071,0.04198544910721352,90
41,AA requirements,0,0.0019106476551507684,0.03336736256660071,0.03527801022175148,90
41,AA requirements,1,0.0012311915645163013,0.03336736256660071,0.03459855413111701,90
41,AA requirements,2,0.001989030151174055,0.03336736256660071,0.035356392717774764,90
41,AA requirements,3,0.000849256507506474,0.03336736256660071,0.03421661907410718,90
41,AA requirements,4,0.001677421003835347,0.03336736256660071,0.035044783570436056,90
41,AA requirements,5,0.0014795781132523472,0.03336736256660071,0.034846940679853056,90
41,AA requirements,6,0.002559391071547429,0.03336736256660071,0.03592675363814814,90
41,AA requirements,7,0.002287179720382976,0.03336736256660071,0.035654542286983684,90
41,AA requirements,8,0.0019571903906666147,0.03336736256660071,0.03532455295726732,90
41,AA requirements,9,0.0028683585133062323,0.03336736256660071,0.03623572107990694,90
42,Auxotroph type,0,-0.0007947792464446449,0.02904270855548901,0.028247929309044364,95
42,Auxotroph type,1,0.003733223919771732,0.02904270855548901,0.03277593247526074,95
42,Auxotroph type,2,0.0066832589264545425,0.02904270855548901,0.03572596748194355,95
42,Auxotroph type,3,-0.0015710225758051137,0.02904270855548901,0.027471685979683896,95
42,Auxotroph type,4,0.0026029786778398734,0.02904270855548901,0.03164568723332888,95
42,Auxotroph type,5,0.007940596006196253,0.02904270855548901,0.03698330456168526,95
42,Auxotroph type,6,0.009644662322198808,0.02904270855548901,0.03868737087768782,95
42,Auxotroph type,7,0.0049474849083889424,0.02904270855548901,0.03399019346387795,95
42,Auxotroph type,8,0.0024281149084890777,0.02904270855548901,0.03147082346397809,95
42,Auxotroph type,9,0.004340824695045459,0.02904270855548901,0.03338353325053447,95
42,Prototroph growth,0,0.012010909324249822,0.02904270855548901,0.04105361787973883,95
42,Prototroph growth,1,0.010379982784057065,0.02904270855548901,0.039422691339546075,95
42,Prototroph growth,2,0.0030445982691127693,0.02904270855548901,0.03208730682460178,95
42,Prototroph growth,3,0.006500388546372596,0.02904270855548901,0.035543097101861605,95
42,Prototroph growth,4,0.009444887033395244,0.02904270855548901,0.03848759558888425,95
42,Prototroph growth,5,0.005542227422072256,0.02904270855548901,0.034584935977561265,95
42,Prototroph growth,6,0.010379892872089388,0.02904270855548901,0.0394226014275784,95
42,Prototroph growth,7,0.011790495553574046,0.02904270855548901,0.040833204109063055,95
42,Prototroph growth,8,0.0063970683176004794,0.02904270855548901,0.03543977687308949,95
42,Prototroph growth,9,0.0077489419076893565,0.02904270855548901,0.036791650463178366,95
42,Environment,0,0.01119535380138953,0.02904270855548901,0.04023806235687854,95
42,Environment,1,0.015890290344437633,0.02904270855548901,0.04493299889992664,95
42,Environment,2,0.009974596320751677,0.02904270855548901,0.03901730487624069,95
42,Environment,3,0.01175281061607443,0.02904270855548901,0.04079551917156344,95
42,Environment,4,0.0111203348782603,0.02904270855548901,0.04016304343374931,95
42,Environment,5,0.00810936936592243,0.02904270855548901,0.03715207792141144,95
42,Environment,6,0.009429316330980583,0.02904270855548901,0.03847202488646959,95
42,Environment,7,0.013163358336374435,0.02904270855548901,0.042206066891863445,95
42,Environment,8,0.009090168865121179,0.02904270855548901,0.03813287742061019,95
42,Environment,9,0.013519173159697556,0.02904270855548901,0.042561881715186566,95
42,Species,0,0.007251254826482673,0.02904270855548901,0.03629396338197168,95
42,Species,1,0.009758630919241687,0.02904270855548901,0.038801339474730696,95
42,Species,2,0.012194243790101915,0.02904270855548901,0.041236952345590924,95
42,Species,3,0.010042859387553095,0.02904270855548901,0.039085567943042104,95
42,Species,4,0.01156076858366556,0.02904270855548901,0.04060347713915457,95
42,Species,5,0.008937856999973438,0.02904270855548901,0.03798056555546245,95
42,Species,6,0.008017673858338563,0.02904270855548901,0.03706038241382757,95
42,Species,7,0.008563361864853153,0.02904270855548901,0.03760607042034216,95
42,Species,8,0.011587146663369123,0.02904270855548901,0.04062985521885813,95
42,Species,9,0.008896240035661432,0.02904270855548901,0.03793894859115044,95
42,AA requirements,0,1.9272823173283743e-05,0.02904270855548901,0.029061981378662293,95
42,AA requirements,1,-0.001580669218546351,0.02904270855548901,0.02746203933694266,95
42,AA requirements,2,-0.00046941079868154795,0.02904270855548901,0.02857329775680746,95
42,AA requirements,3,6.707076461486342e-05,0.02904270855548901,0.029109779320103873,95
42,AA requirements,4,-0.0012176124851228619,0.02904270855548901,0.027825096070366147,95
42,AA requirements,5,0.00017580836921066156,0.02904270855548901,0.02921851692469967,95
42,AA requirements,6,-0.0011231217931200917,0.02904270855548901,0.027919586762368918,95
42,AA requirements,7,0.0007829099564846953,0.02904270855548901,0.029825618511973705,95
42,AA requirements,8,0.00011301173819468907,0.02904270855548901,0.0291557202936837,95
42,AA requirements,9,-0.0003996891218588927,0.02904270855548901,0.028643019433630117,95
43,Auxotroph type,0,0.027552443344797412,0.027992448617851818,0.05554489196264923,68
43,Auxotroph type,1,0.023011491996650587,0.027992448617851818,0.051003940614502405,68
43,Auxotroph type,2,0.016580493525099663,0.027992448617851818,0.04457294214295148,68
43,Auxotroph type,3,0.022319649613388465,0.027992448617851818,0.05031209823124028,68
43,Auxotroph type,4,0.021421569774270118,0.027992448617851818,0.049414018392121936,68
43,Auxotroph type,5,0.02113455985731758,0.027992448617851818,0.0491270084751694,68
43,Auxotroph type,6,0.02444444009355234,0.027992448617851818,0.05243688871140416,68
43,Auxotroph type,7,0.025862213662690554,0.027992448617851818,0.05385466228054237,68
43,Auxotroph type,8,0.018139005371594952,0.027992448617851818,0.04613145398944677,68
43,Auxotroph type,9,0.02207721064761675,0.027992448617851818,0.050069659265468566,68
43,Prototroph growth,0,0.007593306656379351,0.027992448617851818,0.03558575527423117,68
43,Prototroph growth,1,0.012125124238985045,0.027992448617851818,0.04011757285683686,68
43,Prototroph growth,2,0.0063310185289182745,0.027992448617851818,0.03432346714677009,68
43,Prototroph growth,3,0.006667885748102811,0.027992448617851818,0.03466033436595463,68
43,Prototroph growth,4,0.007366963079121266,0.027992448617851818,0.035359411696973084,68
43,Prototroph growth,5,0.009698967965781017,0.027992448617851818,0.037691416583632835,68
43,Prototroph growth,6,0.008550097256326088,0.027992448617851818,0.036542545874177906,68
43,Prototroph growth,7,0.008529300417044073,0.027992448617851818,0.03652174903489589,68
43,Prototroph growth,8,0.013382215558632175,0.027992448617851818,0.04137466417648399,68
43,Prototroph growth,9,0.009172420785403656,0.027992448617851818,0.037164869403255474,68
43,Environment,0,0.005176228355785139,0.027992448617851818,0.03316867697363696,68
43,Environment,1,0.0063608187496783895,0.027992448617851818,0.03435326736753021,68
43,Environment,2,0.004868218832813128,0.027992448617851818,0.032860667450664946,68
43,Environment,3,0.007017592140486837,0.027992448617851818,0.035010040758338655,68
43,Environment,4,0.004991798401673766,0.027992448617851818,0.032984247019525584,68
43,Environment,5,0.007459170661645368,0.027992448617851818,0.035451619279497186,68
43,Environment,6,0.006709451778264788,0.027992448617851818,0.034701900396116606,68
43,Environment,7,0.008178267625026079,0.027992448617851818,0.0361707162428779,68
43,Environment,8,0.0059344575438793935,0.027992448617851818,0.03392690616173121,68
43,Environment,9,0.0101549431815799,0.027992448617851818,0.03814739179943172,68
43,Species,0,0.018868695094225407,0.027992448617851818,0.046861143712077225,68
43,Species,1,0.020898361509999106,0.027992448617851818,0.048890810127850924,68
43,Species,2,0.01817178497049288,0.027992448617851818,0.0461642335883447,68
43,Species,3,0.01728154176796803,0.027992448617851818,0.04527399038581985,68
43,Species,4,0.015253739137277938,0.027992448617851818,0.043246187755129756,68
43,Species,5,0.01644600139068265,0.027992448617851818,0.04443845000853447,68
43,Species,6,0.01872811782763847,0.027992448617851818,0.04672056644549029,68
43,Species,7,0.02590036744273534,0.027992448617851818,0.053892816060587156,68
43,Species,8,0.019200834869925524,0.027992448617851818,0.04719328348777734,68
43,Species,9,0.022184949160808157,0.027992448617851818,0.050177397778659975,68
43,AA requirements,0,0.003555342390372914,0.027992448617851818,0.03154779100822473,68
43,AA requirements,1,0.005360442220117775,0.027992448617851818,0.03335289083796959,68
43,AA requirements,2,0.003852629116121036,0.027992448617851818,0.031845077733972854,68
43,AA requirements,3,0.004453024627654446,0.027992448617851818,0.032445473245506264,68
43,AA requirements,4,0.00563442761802049,0.027992448617851818,0.03362687623587231,68
43,AA requirements,5,0.00498675370736985,0.027992448617851818,0.03297920232522167,68
43,AA requirements,6,0.00464105887928647,0.027992448617851818,0.03263350749713829,68
43,AA requirements,7,0.004599302999107605,0.027992448617851818,0.03259175161695942,68
43,AA requirements,8,0.005128387696447603,0.027992448617851818,0.03312083631429942,68
43,AA requirements,9,0.007480146948829269,0.027992448617851818,0.03547259556668109,68
44,Auxotroph type,0,0.012122946133787345,0.036102198976846175,0.04822514511063352,95
44,Auxotroph type,1,0.008526056540605384,0.036102198976846175,0.04462825551745156,95
44,Auxotroph type,2,0.014076669468324303,0.036102198976846175,0.05017886844517048,95
44,Auxotroph type,3,0.011608122650913918,0.036102198976846175,0.047710321627760094,95
44,Auxotroph type,4,0.009171901281653579,0.036102198976846175,0.045274100258499754,95
44,Auxotroph type,5,0.019542345386930518,0.036102198976846175,0.05564454436377669,95
44,Auxotroph type,6,0.010025846732943086,0.036102198976846175,0.04612804570978926,95
44,Auxotroph type,7,0.017439976564122134,0.036102198976846175,0.05354217554096831,95
44,Auxotroph type,8,0.018272042065349325,0.036102198976846175,0.0543742410421955,95
44,Auxotroph type,9,0.009199429716245835,0.036102198976846175,0.04530162869309201,95
44,Prototroph growth,0,0.01334437652692156,0.036102198976846175,0.049446575503767735,95
44,Prototroph growth,1,0.008933515376852094,0.036102198976846175,0.04503571435369827,95
44,Prototroph growth,2,0.009075398888280677,0.036102198976846175,0.04517759786512685,95
44,Prototroph growth,3,0.009647136995153537,0.036102198976846175,0.04574933597199971,95
44,Prototroph growth,4,0.007336406892974941,0.036102198976846175,0.043438605869821116,95
44,Prototroph growth,5,0.005450295617874308,0.036102198976846175,0.041552494594720484,95
44,Prototroph growth,6,0.010841339391532812,0.036102198976846175,0.04694353836837899,95
44,Prototroph growth,7,0.00983901451104048,0.036102198976846175,0.045941213487886656,95
44,Prototroph growth,8,0.0109422898437855,0.036102198976846175,0.047044488820631676,95
44,Prototroph growth,9,0.006719242674036195,0.036102198976846175,0.04282144165088237,95
44,Environment,0,0.010360979835724024,0.036102198976846175,0.0464631788125702,95
44,Environment,1,0.009085758660433534,0.036102198976846175,0.04518795763727971,95
44,Environment,2,0.0066393514412422805,0.036102198976846175,0.042741550418088456,95
44,Environment,3,0.0057132478435187595,0.036102198976846175,0.041815446820364935,95
44,Environment,4,0.011256593741338423,0.036102198976846175,0.0473587927181846,95
44,Environment,5,0.011719710512054449,0.036102198976846175,0.047821909488900624,95
44,Environment,6,0.010865347514290802,0.036102198976846175,0.04696754649113698,95
44,Environment,7,0.013953947123101024,0.036102198976846175,0.0500561460999472,95
44,Environment,8,0.00977825272933485,0.036102198976846175,0.045880451706181026,95
44,Environment,9,0.00818155983795521,0.036102198976846175,0.044283758814801386,95
44,Species,0,0.010042372413125264,0.036102198976846175,0.04614457138997144,95
44,Species,1,0.0180097610621772,0.036102198976846175,0.054111960039023375,95
44,Species,2,0.014894605056211763,0.036102198976846175,0.05099680403305794,95
44,Species,3,0.01777213615674443,0.036102198976846175,0.053874335133590606,95
44,Species,4,0.015308699858174658,0.036102198976846175,0.051410898835020834,95
44,Species,5,0.016093215106443827,0.036102198976846175,0.05219541408329,95
44,Species,6,0.01013240831962043,0.036102198976846175,0.046234607296466605,95
44,Species,7,0.01447835204403615,0.036102198976846175,0.050580551020882325,95
44,Species,8,0.019200651830698398,0.036102198976846175,0.055302850807544573,95
44,Species,9,0.015749404092635762,0.036102198976846175,0.05185160306948194,95
44,AA requirements,0,0.0032304757514003135,0.036102198976846175,0.03933267472824649,95
44,AA requirements,1,0.004309925469215929,0.036102198976846175,0.040412124446062105,95
44,AA requirements,2,0.0043557675515299155,0.036102198976846175,0.04045796652837609,95
44,AA requirements,3,0.002287876525729253,0.036102198976846175,0.03839007550257543,95
44,AA requirements,4,0.004341130854924075,0.036102198976846175,0.04044332983177025,95
44,AA requirements,5,0.005152794519886747,0.036102198976846175,0.04125499349673292,95
44,AA requirements,6,0.004919412603197171,0.036102198976846175,0.041021611580043346,95
44,AA requirements,7,0.0059891889307457785,0.036102198976846175,0.042091387907591954,95
44,AA requirements,8,0.004959974181328083,0.036102198976846175,0.04106217315817426,95
44,AA requirements,9,0.003135562720670844,0.036102198976846175,0.03923776169751702,95
45,Auxotroph type,0,0.01751038641892653,0.019156119129428845,0.03666650554835538,80
45,Auxotroph type,1,0.00722929549563164,0.019156119129428845,0.026385414625060485,80
45,Auxotroph type,2,0.01655064586526866,0.019156119129428845,0.03570676499469751,80
45,Auxotroph type,3,0.019053003536952,0.019156119129428845,0.038209122666380844,80
45,Auxotroph type,4,0.013424004324165423,0.019156119129428845,0.03258012345359427,80
45,Auxotroph type,5,0.01679794220440964,0.019156119129428845,0.03595406133383849,80
45,Auxotroph type,6,0.024217573477126542,0.019156119129428845,0.04337369260655539,80
45,Auxotroph type,7,0.019224686568126276,0.019156119129428845,0.03838080569755512,80
45,Auxotroph type,8,0.012005744923676523,0.019156119129428845,0.031161864053105368,80
45,Auxotroph type,9,0.012573627090706255,0.019156119129428845,0.0317297462201351,80
45,Prototroph growth,0,0.009983557125038876,0.019156119129428845,0.02913967625446772,80
45,Prototroph growth,1,0.010988665052229302,0.019156119129428845,0.030144784181658148,80
45,Prototroph growth,2,0.01166138397053669,0.019156119129428845,0.030817503099965535,80
45,Prototroph growth,3,0.00984206609609187,0.019156119129428845,0.028998185225520716,80
45,Prototroph growth,4,0.012558943016694881,0.019156119129428845,0.031715062146123726,80
45,Prototroph growth,5,0.012368531731704765,0.019156119129428845,0.03152465086113361,80
45,Prototroph growth,6,0.006544787131342829,0.019156119129428845,0.025700906260771674,80
45,Prototroph growth,7,0.010843452065156824,0.019156119129428845,0.02999957119458567,80
45,Prototroph growth,8,0.010334372077481616,0.019156119129428845,0.02949049120691046,80
45,Prototroph growth,9,0.0029852037484919616,0.019156119129428845,0.022141322877920807,80
45,Environment,0,0.01117108307997244,0.019156119129428845,0.030327202209401286,80
45,Environment,1,0.005248845665401566,0.019156119129428845,0.02440496479483041,80
